ID,Longtitude,Latitude
6800772273,-80.7407507,35.3125956
6800772274,-80.7403831,35.3129681
6800772275,-80.7405372,35.3130957
6800772276,-80.7399511,35.3126518
6800772277,-80.7383706,35.3107297
6800772278,-80.7400325,35.3118286
6800772279,-80.7407406,35.3114360
6800772280,-80.7413366,35.3107037
6800772281,-80.7412950,35.3107766
6800772282,-80.7412627,35.3108558
6800772283,-80.7413680,35.3107726
6800772284,-80.7407361,35.3092008
6800772285,-80.7407304,35.3092214
6807916227,-80.7416513,35.3114516
6807916228,-80.7415935,35.3114677
6807916229,-80.7415634,35.3114850
6807916230,-80.7415342,35.3115045
6807916231,-80.7415156,35.3115276
6807916232,-80.7415023,35.3115551
6807916233,-80.7414944,35.3115832
6807916234,-80.7414930,35.3116160
6807916235,-80.7415356,35.3116457
6807916236,-80.7415731,35.3116381
6807916237,-80.7416138,35.3116215
6807916238,-80.7416381,35.3116092
6807916239,-80.7416651,35.3115840
6807916240,-80.7416802,35.3115619
6807916241,-80.7416939,35.3115334
6807916242,-80.7417014,35.3115056
6807916243,-80.7417040,35.3114878
6807916244,-80.7415131,35.3116300
6807916245,-80.7414331,35.3117059
6807916246,-80.7416803,35.3114718
6807916247,-80.7417390,35.3114233
6807916248,-80.7428102,35.3122688
6807916249,-80.7431202,35.3119699
6807916250,-80.7430793,35.3119435
6807916251,-80.7432095,35.3118178
6807916252,-80.7431573,35.3117820
6807916253,-80.7430239,35.3120627
6807916254,-80.7427343,35.3118693
6807916255,-80.7427761,35.3118973
6807916256,-80.7428051,35.3118685
6807916257,-80.7428200,35.3119277
6807916258,-80.7427805,35.3119649
6807916259,-80.7426957,35.3119096
6807916260,-80.7427382,35.3119373
6807916261,-80.7425763,35.3121046
6807916262,-80.7427886,35.3119572
6807916263,-80.7428084,35.3119387
6807916264,-80.7427074,35.3118971
6807916265,-80.7427273,35.3118768
6807916266,-80.7426754,35.3118963
6807916267,-80.7426699,35.3118551
6807916268,-80.7426474,35.3118768
6807916269,-80.7426553,35.3118818
6807916270,-80.7426629,35.3118499
6807916271,-80.7426445,35.3118365
6807916272,-80.7426387,35.3118327
6807916273,-80.7426071,35.3118644
6807916274,-80.7426013,35.3118601
6807916275,-80.7425829,35.3118472
6807916276,-80.7425780,35.3118437
6807916277,-80.7425937,35.3118289
6807916278,-80.7425873,35.3118246
6807916279,-80.7425637,35.3118075
6807916280,-80.7425584,35.3118039
6807916281,-80.7424561,35.3118961
6807916282,-80.7426022,35.3117601
6807916283,-80.7425461,35.3117214
6807916284,-80.7427290,35.3119489
6807919585,-80.7427396,35.3119384
6807919586,-80.7427135,35.3119643
6807919587,-80.7426884,35.3119887
6807919588,-80.7426693,35.3120069
6807919589,-80.7426282,35.3120468
6807919590,-80.7426168,35.3120598
6807919591,-80.7425740,35.3121030
6807919592,-80.7425388,35.3119320
6807919593,-80.7425339,35.3119392
6807919594,-80.7425313,35.3119472
6807919595,-80.7425313,35.3119540
6807919596,-80.7425335,35.3119616
6807919597,-80.7425362,35.3119674
6807919598,-80.7425415,35.3119746
6807919599,-80.7425499,35.3119811
6807919600,-80.7426367,35.3120386
6807919601,-80.7442699,35.3097587
6807919602,-80.7439213,35.3095144
6807919603,-80.7441922,35.3092506
6807919604,-80.7442211,35.3092233
6807919605,-80.7442512,35.3092025
6807919606,-80.7442841,35.3091839
6807919607,-80.7443203,35.3091724
6807919608,-80.7443565,35.3091653
6807919609,-80.7444021,35.3091609
6807919610,-80.7444497,35.3091620
6807919611,-80.7444933,35.3091680
6807919612,-80.7445342,35.3091757
6807919613,-80.7445704,35.3091888
6807919614,-80.7446221,35.3092156
6807919615,-80.7446764,35.3092506
6807919616,-80.7447439,35.3092951
6807919617,-80.7438966,35.3094988
6807919618,-80.7442636,35.3099066
6807919619,-80.7441752,35.3098500
6807919620,-80.7437281,35.3095454
6807919621,-80.7442390,35.3092110
6807919622,-80.7441661,35.3091217
6807919623,-80.7443163,35.3090582
6807919624,-80.7442815,35.3090363
6807919625,-80.7442317,35.3090604
6807919626,-80.7443051,35.3089874
6807919627,-80.7442802,35.3089698
6807919628,-80.7443242,35.3089302
6807919629,-80.7439362,35.3086617
6807919630,-80.7437776,35.3088151
6807919631,-80.7441651,35.3090857
6807919632,-80.7442080,35.3090432
6807919633,-80.7442655,35.3090268
6807919634,-80.7443897,35.3092356
6807919635,-80.7443910,35.3091620
6807919636,-80.7443920,35.3090118
6807919637,-80.7443908,35.3089827
6807919638,-80.7443756,35.3089465
6807919639,-80.7443605,35.3089180
6807919640,-80.7443365,35.3088994
6807919641,-80.7442536,35.3088456
6807919642,-80.7443554,35.3089140
6807919643,-80.7443856,35.3088808
6807919644,-80.7443093,35.3088329
6807919645,-80.7443940,35.3086726
6807919646,-80.7447522,35.3092871
6807919647,-80.7449392,35.3094052
6807919648,-80.7449519,35.3093734
6807919649,-80.7449438,35.3093832
6807919650,-80.7449404,35.3093917
6807919651,-80.7449404,35.3094187
6807919652,-80.7449454,35.3094328
6807919653,-80.7449569,35.3094464
6807919654,-80.7449862,35.3094674
6807919655,-80.7455785,35.3098747
6807919656,-80.7455982,35.3098832
6807919710,-80.7424807,35.3116461
7014228868,-80.7377362,35.3079570
7014228869,-80.7382291,35.3077382
7014228870,-80.7377121,35.3080111
7014228871,-80.7375711,35.3088315
7014228872,-80.7377288,35.3089410
7014228873,-80.7370085,35.3104404
7765381831,-80.7445767,35.3124863
7765381832,-80.7442333,35.3122414
7765381837,-80.7440122,35.3131899
7765381838,-80.7449952,35.3129436
7765381839,-80.7444806,35.3125830
7826138164,-80.7436268,35.3101627
7826138165,-80.7435585,35.3101063
7826138166,-80.7435057,35.3100699
7888393556,-80.7381174,35.3074142
7888393557,-80.7380583,35.3080054
7888393558,-80.7376249,35.3082072
7888393559,-80.7378002,35.3087924
7888393560,-80.7368880,35.3091035
7888393561,-80.7374643,35.3097873
7888393563,-80.7371597,35.3106353
7888393566,-80.7369763,35.3113073
7888393568,-80.7370335,35.3122723
7888393570,-80.7369490,35.3131884
7903415308,-80.7396830,35.3073610
7903415309,-80.7396961,35.3073588
7911307119,-80.7432308,35.3130691
7911307133,-80.7441300,35.3123391
7911307134,-80.7448461,35.3130801
7911307135,-80.7443424,35.3127151
7911307136,-80.7439958,35.3124659
7911307138,-80.7442008,35.3128506
7911307139,-80.7438522,35.3126018
7911307140,-80.7454506,35.3130863
7911307141,-80.7454426,35.3128653
7911307142,-80.7453023,35.3128930
7911307143,-80.7452397,35.3129430
7911311236,-80.7451341,35.3117026
7911311239,-80.7454475,35.3118912
7911311240,-80.7455661,35.3117875
7911311242,-80.7455999,35.3119927
7911311243,-80.7454874,35.3119890
7911311244,-80.7453035,35.3118656
7911311245,-80.7452781,35.3118201
7911311246,-80.7453132,35.3117698
7911311247,-80.7454403,35.3116517
7911311248,-80.7453325,35.3118132
7911311249,-80.7454793,35.3116719
7911311250,-80.7452542,35.3127560
7911311251,-80.7447001,35.3123672
7911311252,-80.7443567,35.3121274
8041288682,-80.7369168,35.3087841
8041288683,-80.7367072,35.3086440
8041288684,-80.7367576,35.3085957
8041311885,-80.7366810,35.3085402
8041311886,-80.7368557,35.3083660
8041311887,-80.7371361,35.3085553
8041311888,-80.7369692,35.3087184
8041311889,-80.7369789,35.3087247
8045224086,-80.7422542,35.3079187
8045224087,-80.7423980,35.3081710
8045224088,-80.7416269,35.3083465
8045224089,-80.7406124,35.3084181
8045224090,-80.7443984,35.3086744
8045238106,-80.7405341,35.3084004
8108696880,-80.7367006,35.3105548
8108696883,-80.7367312,35.3104449
8108696884,-80.7367770,35.3105136
8108696885,-80.7367156,35.3105008
8108696886,-80.7366997,35.3103869
8108696887,-80.7366836,35.3104361
8419403061,-80.7455528,35.3104610
8419403062,-80.7449292,35.3109399
8693921578,-80.7379682,35.3071854
8693921579,-80.7379662,35.3072331
8693921580,-80.7379685,35.3073601
8693921581,-80.7379717,35.3075039
8693921582,-80.7379682,35.3075931
8693921583,-80.7379611,35.3076314
8693921584,-80.7379470,35.3076624
8693921585,-80.7379266,35.3076975
8693921586,-80.7378987,35.3077357
8693921587,-80.7378700,35.3077744
8693921588,-80.7378545,35.3077996
8693921589,-80.7378393,35.3078301
8693921590,-80.7378119,35.3079530
8693921591,-80.7377915,35.3080406
8693921592,-80.7377763,35.3080991
8693921593,-80.7377639,35.3081295
8693921594,-80.7377466,35.3081638
8693921595,-80.7377214,35.3082035
8693921596,-80.7376953,35.3082392
8693921597,-80.7376643,35.3082778
8693921598,-80.7376241,35.3083212
8693921599,-80.7375604,35.3083782
8693921600,-80.7374047,35.3085197
8693921601,-80.7372917,35.3086335
8693921602,-80.7372404,35.3086812
8693921603,-80.7372165,35.3087076
8693921604,-80.7372015,35.3087271
8693921605,-80.7371926,35.3087455
8693921606,-80.7371842,35.3087697
8693921607,-80.7371749,35.3088101
8693921608,-80.7371510,35.3089191
8693921609,-80.7371409,35.3089513
8693921610,-80.7371245,35.3089892
8693921611,-80.7370910,35.3090483
8693921612,-80.7370787,35.3090759
8693921613,-80.7370677,35.3091117
8693921614,-80.7370536,35.3091745
8693921615,-80.7370355,35.3092512
8693921616,-80.7370169,35.3093384
8693921617,-80.7370081,35.3093908
8693921618,-80.7370052,35.3094265
8693921619,-80.7370087,35.3094904
8693921620,-80.7370098,35.3095152
8693921621,-80.7370082,35.3095356
8693921622,-80.7369936,35.3095664
8693921623,-80.7369736,35.3095994
8693921624,-80.7369524,35.3096205
8693921625,-80.7369328,35.3096412
8693921626,-80.7369139,35.3096626
8693921627,-80.7368935,35.3096940
8693921628,-80.7368761,35.3097336
8693921629,-80.7368596,35.3097786
8693921630,-80.7368358,35.3098519
8693921631,-80.7368196,35.3099190
8693921632,-80.7368089,35.3099721
8693921633,-80.7368043,35.3100094
8693921634,-80.7368048,35.3100376
8693921635,-80.7368186,35.3101272
8693921636,-80.7368267,35.3101898
8693921637,-80.7368282,35.3102475
8693921638,-80.7368277,35.3103051
8693921639,-80.7368165,35.3103669
8693921640,-80.7368073,35.3104031
8693921641,-80.7367937,35.3104590
8693921642,-80.7367627,35.3105660
8693921643,-80.7367505,35.3106137
8693921644,-80.7367428,35.3106642
8693921645,-80.7367413,35.3107153
8693921646,-80.7367393,35.3108144
8693921647,-80.7367327,35.3108650
8693921648,-80.7367235,35.3108932
8693921649,-80.7367032,35.3109309
8693921650,-80.7366661,35.3109993
8935733364,-80.7414059,35.3102178
8935733365,-80.7412490,35.3103251
8935733366,-80.7412052,35.3102848
8935733367,-80.7412170,35.3102721
8935733368,-80.7411473,35.3102055
8935733369,-80.7408377,35.3099858
8935733370,-80.7408249,35.3099981
8935733371,-80.7407747,35.3099614
8935733372,-80.7408690,35.3098681
8935733373,-80.7409226,35.3099014
8935733374,-80.7408923,35.3099327
8935733375,-80.7412109,35.3101568
8935733376,-80.7412834,35.3102260
8935733377,-80.7413124,35.3102075
8935733378,-80.7413010,35.3101939
8935733379,-80.7413474,35.3101634
8935733380,-80.7407706,35.3097956
8935733381,-80.7406711,35.3098893
8935733382,-80.7406180,35.3098521
8935733383,-80.7406320,35.3098399
8935733384,-80.7405371,35.3097757
8935733385,-80.7402297,35.3095750
8935733386,-80.7402179,35.3095892
8935733387,-80.7401544,35.3095575
8935733388,-80.7402690,35.3094158
8935733389,-80.7403428,35.3094533
8935733390,-80.7402727,35.3095181
8935733391,-80.7406865,35.3097881
8935733392,-80.7407193,35.3097575
8935733393,-80.7403278,35.3096300
8935733394,-80.7403706,35.3095669
8935733395,-80.7402914,35.3094902
8935733396,-80.7403116,35.3094956
8940640440,-80.7407811,35.3124750
8940640441,-80.7404781,35.3122666
8940640442,-80.7406125,35.3121415
8940640443,-80.7409069,35.3123444
8940640444,-80.7412336,35.3122469
8940640445,-80.7411846,35.3122125
8940640446,-80.7413662,35.3121620
8940640447,-80.7412958,35.3121154
8940640448,-80.7414887,35.3120435
8940640449,-80.7414199,35.3119954
8940640450,-80.7415708,35.3119227
8940640451,-80.7415239,35.3118891
8940775258,-80.7432171,35.3098077
8940775259,-80.7429019,35.3101023
8940775260,-80.7414593,35.3130858
8940775261,-80.7414688,35.3130887
8940775262,-80.7414795,35.3130834
8940775263,-80.7416826,35.3128939
8940775264,-80.7413374,35.3130022
8940775265,-80.7415200,35.3128283
8940775266,-80.7412533,35.3129442
8940775267,-80.7409850,35.3123671
8940775268,-80.7409886,35.3123587
8940775269,-80.7409886,35.3123462
8940775270,-80.7408259,35.3122199
9140269810,-80.7393573,35.3111464
9140269811,-80.7393045,35.3111116
9140269812,-80.7393370,35.3110817
9140269813,-80.7390158,35.3108528
9140269814,-80.7388268,35.3106670
9140269815,-80.7388776,35.3106272
9140269816,-80.7390667,35.3108080
9140315617,-80.7393858,35.3110353
9140315618,-80.7394000,35.3110237
9140315619,-80.7394488,35.3110618
9140315620,-80.7400625,35.3114576
9140315621,-80.7399568,35.3116003
9140315622,-80.7398857,35.3115638
9140315623,-80.7399141,35.3115240
9140315624,-80.7399304,35.3115323
9140315625,-80.7399528,35.3114958
9140315626,-80.7398593,35.3114460
9140315627,-80.7395442,35.3112221
9140315628,-80.7395117,35.3112520
9140315629,-80.7394568,35.3112171
9140315630,-80.7395523,35.3111309
9140315631,-80.7396031,35.3111607
9140315632,-80.7395889,35.3111773
9140315633,-80.7398999,35.3113979
9140315634,-80.7399914,35.3114427
9140315635,-80.7400015,35.3114311
9140315636,-80.7420983,35.3114611
9140315637,-80.7421357,35.3114868
9140315638,-80.7422378,35.3113880
9140315639,-80.7422022,35.3113634
9140315640,-80.7418444,35.3114559
9140315641,-80.7418206,35.3114791
9140315642,-80.7416484,35.3113613
9140315643,-80.7416786,35.3113319
9140315644,-80.7420719,35.3109427
9140315645,-80.7421026,35.3109641
9140315646,-80.7416941,35.3109974
9140315647,-80.7415891,35.3111007
9140315648,-80.7416229,35.3111238
9140315649,-80.7422551,35.3110513
9140315650,-80.7422301,35.3110340
9140315651,-80.7444302,35.3108663
9140315652,-80.7443492,35.3108097
9140315653,-80.7441831,35.3109620
9140315654,-80.7441153,35.3109148
9140315655,-80.7450479,35.3101631
9140315656,-80.7450858,35.3100774
9140315657,-80.7450136,35.3100287
9140315658,-80.7450330,35.3100070
9142350647,-80.7368180,35.3075910
9142492834,-80.7424553,35.3123335
9142492835,-80.7423026,35.3124666
9142492836,-80.7422230,35.3124189
9142492837,-80.7421611,35.3123684
9142492838,-80.7421897,35.3124499
9142492839,-80.7414274,35.3121028
